是否看过,日期,评星,赞成数,评论内容
看过,2013-06-14 15:34:29,很差,1," 我们全家四口人去看的。。我对不住你们
        "
看过,2013-06-14 15:38:32,很差,1," 我觉得我的智商不够用。
        "
看过,2013-06-14 15:45:24,很差,1,
看过,2013-06-14 15:50:44,很差,1,
看过,2013-06-15 13:28:48,很差,1," 没看就想打一分！
        "
看过,2013-06-14 15:23:58,很差,1," 再次证明华语电影不能拍科幻片
        "
看过,2013-06-15 13:51:02,很差,1," 急求整肠丸
        "
看过,2013-06-15 13:57:21,很差,1," 完全的白痴加弱智型结合出的垃圾产物，动作不华丽，剧情又狗屎。山居图还比不上春宫图，看的我生出白内障，青光眼，菊花一阵蛋疼。
        "
看过,2013-06-20 15:22:48,很差,0,
看过,2013-06-13 22:13:28,很差,0," 看完之后连名字都叫不出来的电影
        "
看过,2013-06-19 01:38:11,很差,0," 《天机·富春山居图》，★★★☆☆。“美学跑偏，就像春晚，有人恨的不行，但还是有人爱。”
        "
看过,2013-06-12 23:31:23,None,0,
看过,2013-07-12 19:40:49,很差,0," - -················
        "
看过,2013-09-12 21:49:53,很差,0," 真是一部奇葩的爛片，沒看過都不知道爛片的底線在哪裡！
        "
看过,2013-06-22 21:56:41,很差,0," 哈哈哈哈哈哈哈哈佟大为！ 【26分弃。实在太烂浪费生命。。
        "
看过,2013-06-12 17:19:49,很差,0," 哪怕大林志玲这么漂亮，也完全要打1星。大，烂，片~
        "
看过,2013-06-13 21:33:08,很差,0," 看完了中午的冷面我都没吃下去。
        "
看过,2013-06-10 19:57:18,很差,5,
看过,2013-06-10 15:59:17,很差,0," 看之前 先平衡一下分数
        "
看过,2014-01-31 15:31:05,很差,0,
看过,2013-06-17 21:41:16,很差,0," 能有沒星的評價么  這種卡司拍個MV都比這電影強  無力吐槽了  算了
        "
看过,2013-06-27 15:53:29,很差,0," 华仔晚节不保，只要有钱，什么屁眼都得舔上
        "
看过,2013-06-22 23:12:09,很差,0," 哈哈，笑死我了。
        "
看过,2013-06-12 00:06:53,很差,2," 奇葩一般的电影，已经不能用烂来形容了。能睹此神迹，值回票价。
        "
看过,2013-06-09 16:36:16,很差,3,
看过,2014-03-08 10:32:37,很差,0," 迪拜
        "
看过,2013-08-15 12:56:52,很差,0," 浪漫震撼感人炫酷 人间难得至尊极品
        "
看过,2013-08-28 00:20:48,很差,0," 客串，诺基亚，凤凰卫视，这些都能忍了，佟大为是SB啊，接个这个角色和造型。剪辑是神剪吗？要不是看刘德华撑场面，尼玛还有心思看林志玲和张静初。不过装逼太厉害了，我还以为是80、90年代的风格啊，哎！看之前就看到评分2点几，这回直接一星！可以打负分吗？负10分滚粗，睡觉了！
        "
看过,2013-08-15 12:40:27,很差,0," 额  恕我才疏学浅  这样神一般的剧情我实在参悟不透...
        "
看过,2013-08-18 00:29:54,很差,0," 无厘头的烂啊
        "
看过,2013-06-16 00:33:25,很差,0," 这是侮辱国人智商么
        "
看过,2013-10-25 22:14:19,很差,0," 实在难以坚持看完。
        "
看过,2013-07-25 19:07:15,很差,0," 集科幻，夺宝，特工，SM，暴力美学，cosplay，虐恋，不伦恋，娈童、悬疑、惊悚、风光、运动、广告等丰富元素集一身的史诗级国产cult片。
        "
看过,2013-07-04 14:24:45,很差,0,
看过,2013-11-22 17:47:21,很差,0," 导演是喝三聚氰胺长大的，鉴定完毕
        "
看过,2013-07-01 10:04:03,很差,0," 这个真的是我看过最垃圾的片子了，没有之一
        "
看过,2013-06-23 22:11:32,很差,0," 斯琴高娃奶奶您老这是在自黑还是要晚节不保？
        "
看过,2013-08-17 00:05:19,很差,2," 志玲突然出现了，志玲突然换装了，志玲突然消失了，车突然撞进水族箱了，水族箱突然修好了，女主突然受伤了，女主的伤突然好了，反派突然变脸了，战场突然转换了，故事突然结束了......即使有上千部的观影量打底，可是这片子的节奏我真心跟不上啊！最后的最后，余秋雨老师啊，您何苦来趟这趟浑水啊！！
        "
看过,2013-06-09 16:17:29,很差,3," 如果是看服装秀可以看，如果是看奥迪车可以看，如果是看久违的诺基亚可以看，如果是看剧情就算了，刘德华在我心中的印象又降低了一些。
        "
看过,2013-06-13 13:57:02,很差,1," 几乎等于没有的3D效果，难以置信的烂剧情，烂台词，27年，第一次想退票
        "
看过,2013-06-13 15:03:23,很差,1," 被迫去看的大爛片，幸好買的2D，不然被坑的更慘！竟然那麼爛的片，卻無人離場，開創了爛片新境界。從頭罵到尾卻不忍離去，還前仆後繼那麼多人引爆票房上億！我的天啊！日本人世界各地都有的行宮，那是誰給修的，擦！人體藝術家牛得很啊！
        "
看过,2013-06-12 23:29:09,很差,2," 看了半小时，我还满心欢喜的以为是部毛片。后来居然有剧情了，果断睡着。
        "
看过,2013-06-13 14:57:19,很差,1," 为了看有多烂才看的，果然没让人失望
        "
看过,2013-06-13 14:57:52,很差,1," 真的是...无法形容
        "
看过,2013-06-13 15:03:47,很差,1," 真的非常烂，就算有好的演员也无法掩盖的烂。
        "
看过,2013-06-13 14:16:16,很差,1," 第一：这个导演铁定是来报复社会大众的，第二：对咸鸭蛋过敏这种体质为什么一定要克服？为什么华仔一定非要坚持吃咸鸭蛋？中国没好东西给他吃了么？咸蛋超人么？第三：现在大家知道票房真的不能说明一切了吧，这满屏幕的槽点应该怎么吐？只能用孙红雷的一句话总结：“太残暴了！”
        "
看过,2013-06-13 14:26:18,很差,1," 我能打负分吗啊啊啊啊！要拍出这么烂的片子得是有多不容易啊！我草，看的老娘胸疼。还有导演是把里面的除志玲和张静初以外的所有女演员睡了一遍吗？导演辛苦！
        "
看过,2013-06-13 14:38:43,很差,1," 那些打五星的一定是水军。只有我这样的散户打出来的分数才是发自内心的。这一定是我看过最差的片，以前没有，以后也不会有。志玲姐姐，你有美貌，有智慧，为什么那么热衷于低级娱乐别人和被别人低级娱乐呢？
        "
看过,2013-06-13 14:03:02,很差,1," 感谢导演、编剧教会了中国广大观影人“大烂片”的含义。你们辛苦了！
        "
看过,2013-06-13 15:02:35,很差,1," 混乱混乱太混乱！到底要表达个什么东西！除了林志玲的衣服一套一套的换！广告一个一个的做！真不知道我都看了些什么！！！
        "
看过,2013-06-13 13:57:14,很差,1,
看过,2013-06-13 14:02:12,很差,1,
看过,2013-06-13 15:05:03,很差,1," 呵呵
        "
看过,2013-06-13 13:51:00,很差,1," 我只是为来打一星的
        "
看过,2013-06-13 14:20:33,很差,1," 真的是不知道制片人怎么了。
        "
看过,2013-06-13 13:47:32,很差,1," 负五星，对志玲姐姐凹造型没有兴趣的我，只能把焦点放在林语嫣身上。
        "
看过,2013-06-13 14:43:29,很差,1,
看过,2013-06-13 13:59:42,很差,1," 我靠！！！什么片子！！！！！？？？？？
        "
看过,2013-06-13 14:30:56,很差,1," 烂得我都不想给评分！
        "
看过,2013-06-13 15:05:26,很差,1,
看过,2013-06-13 14:24:26,很差,1,
看过,2013-06-13 14:15:38,很差,1," 这没办法了
        "
看过,2013-06-13 14:43:19,很差,1," 国产电影新标杆，勇破烂片新底线。从今以后只会有两类片子，富春和其它。真特么浪费志玲姐姐的制服诱惑啊！！！
        "
看过,2013-06-13 14:29:28,很差,1," 我可不可以打负分啊....
        "
看过,2013-06-13 15:06:52,很差,1," 刘德华缺钱吗？答案是否定的。这是一部烂片吗？答案也是否定的。那什么是肯定的呢？这是一部去电影院买票看浪费票钱，体力和时间的史无前例的超级大烂片，看完你会以为导演、编剧都是普通人没有学习过电影的基础知识，可能就是隔壁卖菜的。
        "
看过,2013-06-13 15:07:13,很差,1," 电影院里看过最烂的一部....冲着老刘...也只能一分...
        "
看过,2013-06-13 14:40:45,很差,1," 能不能打负分。
        "
看过,2013-06-13 14:17:08,很差,1," 近期最难看的电影
        "
看过,2013-06-13 14:14:37,很差,1," 花钱看过最烂的片，以至于很想知道剧中演员当时饰演该片时是什么心情。
        "
