是否看过,日期,评星,赞成数,评论内容
看过,2016-07-27 21:56:35,力荐,89," 从预告片里确实看不出特效的效果，但能感觉出特效肯定是不会差的，毕竟特效是要坐到电影院里去感受，越是巨幕感受越好，不能仅凭几个预告片就给人家下结论，说特效不好，这样不客观。
        "
看过,2016-07-30 16:16:08,很差,96," 没有什么文字可以配得上这个电影
        "
看过,2016-07-30 00:12:46,还行,39," 2.8星。集《黄金甲》《生化危机》《指环王》《复仇者联盟》等片精髓于一身。成年版哪吒像个二愣子一样，也许放屁放多了。东海龙宫一群废物都没个练成人形的，全是被涮火锅的货！最让人愤怒的就是本片的结尾！！！简直WTF。。。结尾绝对让人愤怒到想上街游行。。
        "
看过,2016-08-01 19:35:53,很差,43," 看了半天没太懂这群人咋咋呼呼是要干嘛。是为了哄抢金链汉子纣王叔叔和金链女子妲己阿姨家的黄金战衣装备所以一直在打群架吗。
        "
看过,2016-07-28 18:47:13,很差,184,
看过,2016-07-30 16:14:36,None,60," 千万。。不要。。去看。。会，死死人的，呕＠x＠艾晨GG
        "
看过,2016-07-29 20:13:05,很差,98," 不得不猜测这是向华强把刀架在各位明星脖子上威胁拍的，除了他儿子。谜一般的审美、全程跑偏的剧情、烂得惊世骇俗、自成风格。佩服佩服。富春山居图也拜服。 
        "
看过,2016-07-30 10:03:39,很差,121," 如果有一天豆瓣有了负分，最低是负5分，我会给这部电影负100分。这样的烂片真的是10年一遇，看完之后就会质疑中国电影存在的意义。
        "
看过,2016-08-13 05:17:42,很差,28," 谜之尴尬 拜占庭式朝歌 罗马式西岐 各种不对劲 角色辨识度很低 你们仨屌丝攒了多少挂都比不上富二代 最可怕的是结尾这要拍续集的节奏 有钱真好
        "
看过,2016-07-29 06:13:46,很差,105," 看了点映，目测这部电影票房不错，因为烂到极致的电影人们就会好奇它到底有多烂
        "
看过,2016-07-29 21:43:57,很差,93," 口碑发笑，好评如嘲，当之无愧的屎诗级烂片
        "
看过,2016-08-02 01:10:36,还行,20," 讲真没那么差，起码IMAX特效比很多号称投资N亿的国产魔幻大片良心多了吧，一众耳熟能详的神话人物、桥段、明星组织到一起，故事拎得清，主创并没糊弄。是，造型惊世骇俗，元素穿越混搭，时不时脑洞开巨大，但也算审美自成一派、槽点丰富的爆米花大片不是？看着多欢乐啊。多点想象力不好吗哈哈哈
        "
看过,2016-07-29 08:30:07,较差,95," 不要紧，国产保护月会保护好你的。
        "
看过,2016-07-31 07:46:03,较差,11," 说句公道话，没有大家讲的那么难看，至少比富春山居图还是看得出花了钱在特级上。不过其他。。辣眼睛
        "
看过,2016-08-08 20:11:26,很差,11," 我多年来对范冰冰保有的唯一一点好感被彻底打碎了。  2.2
        "
看过,2016-07-29 10:35:25,还行,57," 看卖相，《封神传奇》应该要爆了，至少10亿起吧。
        "
看过,2016-09-10 22:39:38,很差,6," 哈哈哈哈哈哈哈哈哈仰天长笑~李连杰和梁家辉蜀黍接戏的时候没看剧本？没看别人都说些啥瞎台词吧？（←好像他两的台词就不瞎一样哈哈哈哈哈哈哈哈哈
        "
看过,2016-07-29 23:39:12,较差,38," 我看到了《指环王》《魔兽》《星球大战》《黄金罗盘》《埃及众神》《异星战场》……反正不是封神。
        "
看过,2016-08-01 09:02:03,很差,33," 你咋不上天，去和太阳肩并肩
        "
看过,2016-07-29 23:22:19,较差,32," 剧本是高中话剧社写的，特效是大学实践课的作业。
        "
看过,2016-07-29 12:33:28,很差,83," 天雷滚滚
        "
看过,2016-07-29 15:33:19,很差,67," 一锅大杂烩，天雷滚滚啊，辣眼睛
        "
看过,2016-09-08 14:23:11,很差,6," 导演魔兽玩多了吧？真当自己控了个达拉然啊...
        "
看过,2016-09-08 23:03:10,很差,14," 向中国电影致敬。
        "
看过,2016-07-31 13:25:53,较差,21," 1.5分，《神战：权力之眼》根据《封神榜》《荷鲁斯之眼》《伊卡洛斯》《皮格马利翁》《诺亚方舟》和《魔兽》改编。没想象烂，转场花了心思，闹龙宫也有趣。但东方神话变西方魔幻已愈演愈烈了，和《三打》一样特效大而无当，反派一言不合就变异，主角一言不合就放大招。如果没续集应该能往上拉一分。
        "
看过,2016-09-10 13:43:30,很差,12," 这片怎么能算烂呢，你看那恢弘的场景一点都不传奇，感觉像是太空科幻，还有那无厘头的剧情与台词，以及奇葩的要死的特效，还有点《蜀山传》的致敬，以及最后怕大家没看过瘾留下的结尾。这片真是一个大写的良心，请了这么多明星甘愿倾情出演这么一部自己都不愿说的史诗巨著。所以，这片不算烂，是特烂。
        "
看过,2016-07-25 12:01:50,很差,126," 经典神话故事，就这样被他们毁了。范冰冰，黄晓明，杨颖三个没演技的人终于凑在一起，这就是烂片王组合。一星为这个组合点赞，也没谁了。
        "
看过,2016-07-31 01:28:48,很差,26," 申公豹的豹其实很赞，但太贵所以后来没戏份了么！都不看看主子变半兽人么！人家穿山甲还一直跟着金缕玉衣二郎神呢！全片黄金甲，纣王却只戴金箔纸帽，又不是清明。妲己的龟头尾巴还有菊花，阿雷各种阳痿隐喻，哪吒更是屎尿屁全开。一言不合房子就飞磁盘就清台词就囧，而故事竟没讲完！不然可给工业两星
        "
看过,2016-07-31 22:57:05,很差,27," 祖峰演这玩意儿是不是因为借了中国星高利贷？
        "
看过,2016-08-01 23:57:29,很差,8," 基友说一起去看部不走心的片子，于是…
        "
看过,2016-10-19 10:44:22,很差,7," 像这种片，还有王牌逗王牌，主要都是态度问题。1看导演是谁。2看主演是谁，妈的演技为0。3特效是不错，但全是抄的，毫无原创性，且有一点中国味吗？要是把这个技术和钱用来好好拍一个片，多好。4剧情之脑残不多说了。5综上所述，片子态度就不对，能搂钱就行。但你不是为了捧向左吗？为何不好好捧一下？
        "
看过,2016-07-31 11:06:02,很差,124," 上联：小姐尚且挑客，下联：戏子给钱就上，横批：鸡都不如
        "
看过,2016-07-29 21:06:12,很差,86," 少年，你知道绝望吗？去看《封神传奇》吧。
        "
看过,2016-08-07 14:20:26,很差,24," 什么心态的人才会拍出这样的shit！！中国电影行业真是没救了
        "
看过,2016-07-20 10:58:06,很差,115," 剧情还能不能再狗血些，正派比反派还妖，毁原著。。。《封神之雷震子》，果然有内幕
        "
看过,2016-08-02 10:57:16,很差,16," 开篇即出现神仙跑酷。。。。
        "
看过,2016-09-08 20:33:33,很差,6," ☆那自由奔放的剧情，那天雷滚滚的造型，那吐槽无能的特效，实在是刷新下限的感受，这样的电影给谁看。
        "
